support_tweet_id,customer_message,support_response,created_at
92544,Dear @115858 fix this Fucking auto correct 😐 I’m tired I’m typing “it” and “it” changes to “I.T” 😤‼️please rt ‼️,@136042 We'd like to dig into this further with you. DM us the version of iOS you're running and we'll continue from there. https://t.co/GDrqU22YpT,2017-11-30 15:37:37+00:00
92546,"Is it just me or do others experience problems with people hearing you when calling on your iPhone?! Or maybe we’re not supposed to speak on phones anymore!! Mine’s a new 7, so not impressed @115858 @AppleSupport 😡",@136043 We know how important it is for you to be heard when you’re making calls. Let’s look into what’s happening on your new iPhone 7 together. Send us a DM with the results after following these steps: https://t.co/uQ2iN69dmS https://t.co/GDrqU22YpT,2017-11-30 15:36:39+00:00
92548,"Señores @AppleSupport el nuevo #iOS me tiene el celular completamente lento: no puedo tener dos apps abiertas porque inmediatamente la pantalla se congela, para cuando actualización?",@136044 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,2017-11-30 15:36:35+00:00
92551,@115858 when will the A ? Box crap go away so that id use the I’d honestly,@136045 We’d like to help you get your keyboard working properly.  Which iOS version are you running?  You can check under Settings &gt; General &gt; About.  Please respond in DM. https://t.co/GDrqU22YpT,2017-11-30 15:36:35+00:00
92553,@AppleSupport why is my battery dying twice as fast on my brand new iphone x than it did on my year old iphone 7+ ?? like seriously the battery is  draining super quick,@136046 We'd love to help you improve battery life. Do you know what version of the iOS is on the device?,2017-11-30 15:36:01+00:00
92556,@AppleSupport 11.1,"@136046 Do you have a recent backup in iCloud or iTunes of the device?  If not, we'll want to do a backup now with these steps:  https://t.co/4f8hwT5to6

Then let's update the latest iOS version and see if the issue persists. If it does, let us know in Direct Message. https://t.co/GDrqU22YpT",2017-11-30 16:39:00+00:00
92558,"@AppleSupport I did an icloud backup two days ago, i’ll update my software","@136046 Let us know when that's done, and if the issue persists Direct Message us. https://t.co/GDrqU22YpT",2017-11-30 17:03:00+00:00
92619,"@AppleSupport My iPad says the software up to date, but I can't find the new emojis. Can you help please?","@136047 We want you to enjoy those emojis, so let us help you sort this out. Follow the steps here to get those working: https://t.co/al34j7NnHh  DM us if you run into any trouble: https://t.co/GDrqU22YpT",2017-11-30 15:36:01+00:00
92622,@AppleSupport iOS 11.1.2 😐,@136048 Let us know what country you're in via DM and we'll continue from there: https://t.co/GDrqU22YpT,2017-11-30 15:36:00+00:00
92624,my battery life when i first got my 7+ lasted two days without charging it. now this shit barely makes it past 3pm. @AppleSupport this is not okay!!!,@136048 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version.,2017-11-29 19:21:32+00:00
92626,1 dia e meio no chat com o @AppleSupport com chuva de textão A TOA,"@136049 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",2017-11-30 15:35:31+00:00
92628,"the fix isn't available for my machine @115858 @AppleSupport !

https://t.co/GFRIfGPjon",@136050 We understand the importance of your Mac's security. Let's look into this together in DM. Send us a message and we will follow up there. https://t.co/GDrqU22YpT,2017-11-30 15:35:00+00:00
92631,@136052 @AppleSupport My alarms have been going off silently the last few days. Have yet to figure out why.,"@136051 We'd be happy to help you with this. Can you tell us which model iPhone, and iOS version you are currently using please?",2017-11-30 15:34:30+00:00
92634,"@AppleSupport iPhone X, 11.1.2","@136051 Thanks for sharing that with us, can you confirm in a Direct Message if you delete all the previous alarms and create a new one if it works 5 minutes into the future. https://t.co/GDrqU22YpT",2017-11-30 16:42:00+00:00
92641,@AppleSupport when’s the next update ? Since the last one my phones slower than a slug 🐌!!!,"@136053 Hey. We're here to help you. Just to confirm, you're running iOS 11.1.2, is that correct? Let us know in DM and we'll look into your issue. https://t.co/GDrqU22YpT",2017-11-30 15:34:01+00:00
92643,Does Apple Pay work via text as yet? @AppleSupport,@136054 Thanks for reaching out. This feature is coming this fall. More information about this here: https://t.co/LVMJqqcDhs,2017-11-30 15:33:43+00:00
92645,@115858 @AppleSupport anything I can do about this? https://t.co/wnjMy30i7M,@130471 Always happy to help. This might be helpful in getting that case in order there: https://t.co/95FB0vc1dM,2017-11-30 15:33:02+00:00
92647,@115858 I thought y’all were the best? Why my phone tripping?,@136055 We're here to assist.  Let us know in DM the device you're using and the issues you're experiencing. https://t.co/GDrqU22YpT,2017-11-30 15:33:01+00:00
92649,"@115858 @AppleSupport Since the last 2 updates my #128GBiPhone7 has #slowed to a crawl (15 seconds) unlocking &amp; opening apps, mail etc.  Something, somewhere has changed. And I don’t like it one bit.",@136056 We'd like to take a closer look at what's happening. Please DM us your current iOS version and country. https://t.co/GDrqU22YpT,2017-11-30 15:33:00+00:00
92651,"@AppleSupport disappointed with what’s happening to my iPhone 6. It’s freezing, can’t type, doing things on its own, having to restart every damn minute. I’m over it, please fix this issue! It must be that update bc my phone was fine a few weeks ago!",@136057 We'd be happy to assist with your iPhone today. Send us a DM to get started. https://t.co/GDrqU22YpT,2017-11-30 15:32:01+00:00
92653,@115858 let’s go back to iOS 10. One more battery drain from iOS 11 for no reason will push me to competitors. I’m tired of this garbage. You’re losing your luster.,@136058 We'd be happy to look into this issue with you more in detail.  Let us know in DM the iOS device you're using and the exact version of iOS. https://t.co/GDrqU22YpT,2017-11-30 15:31:30+00:00
92655,Always wait. I stupidly didn't. Same problem. @115858 https://t.co/HyqLZTzDbr,@136059 We're here to help. Click here to meet us in DM and we'll do everything that we can to get this sorted with your battery life. https://t.co/GDrqU22YpT,2017-11-30 15:31:30+00:00
92657,"@AppleSupport can you please tell me how you transfer for example, videos from PC to my iPhone. I have tried various ways but none have worked. Movies/ Videos bar appears blank in iTunes..",@136060 We'd be happy to help. Which version of iTunes are you running? What is happening when you try to sync them to your iPhone?,2017-11-30 15:31:30+00:00
92660,"My 6-year-old 6th gen iPod nano is at riskkkkkkk 😢 Can I trade in? 
@AppleSupport https://t.co/1BzncWEiFb","@136061 That’s a great question. We do offer a recycling program. Here is a link that will tell you more about that: https://t.co/ev5QiiHXHb

Also, we can go through a few steps to see if we can help get your current iPod working again if you would like.",2017-11-30 15:31:00+00:00
92662,"Hi @AppleSupport
Pls can you explain the 8-10% discrepancy with the steps recorded daily on my AppleWatch and those logged on AppleHealth app? (See pic for just 1 example)
This error is affecting my @4987 member benefits.
Thanks https://t.co/WpyrmSbm5v",@136062 We're here for you. Try the steps in this article and let us know if the issue continues: https://t.co/6mOJlRrZ8K,2017-11-30 15:30:41+00:00
92665,"@AppleSupport thanks.
I read the document &amp; as it is a 3-series watch I’ve checked the settings as instructed - they were set correctly
Do I need to go through the recalibration process as per a 1-series watch?
Why doesn’t Health app just point to same XML field as Activity app?",@136062 Thank you for those details. Have you restarted both your iPhone and your Apple Watch since noticing this? DM us and let us know. https://t.co/GDrqU22YpT,2017-11-30 16:14:00+00:00
92667,"Mac wouldn’t wake from sleep today, had to force reboot, now it’s doing this. If this is how emergency security patches are installed, it’s not very friendly. @AppleSupport https://t.co/ylaToAcVxC",@136063 We understand how this would be disruptive when you need to use your Mac. Has the update completed? Are you able to use your Mac? https://t.co/GDrqU22YpT,2017-11-30 15:30:41+00:00
92670,@AppleSupport Yeah it was actually a normal software update that’s done now. Just frustrating as it was at midday!,"@136063 Thank you for letting us know. If you'd like to leave feedback about this, please do so here:  https://t.co/eTPVYVFyd8",2017-11-30 16:10:33+00:00
92672,"my iphone6 spent about 2 hours in close proximity with an iphoneX and now its almost completely broken... cant open snapchat, microphone and camera dont work, keeps closing out of apps..... @115858 ....... i see u, ur not fooling me",@136064 We'd be happy to look into this with you. Can you tell us which version of software you're using?,2017-11-30 15:30:17+00:00
